grade,model,prompt,skill,k,r,replicate
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.2,2
4,gpt-4o,rule_based,Measurement & Data,0,0.6666666666666666,3
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.7142857142857143,3
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.5238095238095238,3
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.2,3
4,gpt-4o,rule_based,Measurement & Data,0,0.7777777777777778,4
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.6428571428571429,4
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.6666666666666666,4
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.2,4
4,gpt-4o,rule_based,Measurement & Data,1,0.1666666666666667,0
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.6428571428571429,0
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.5238095238095238,0
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.1333333333333334,0
4,gpt-4o,rule_based,Measurement & Data,1,0.11111111111111104,1
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.7142857142857143,1
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.5238095238095238,1
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.1333333333333334,1
4,gpt-4o,rule_based,Measurement & Data,1,0.1666666666666667,2
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.7857142857142857,2
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.4761904761904762,2
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.1333333333333334,2
4,gpt-4o,rule_based,Measurement & Data,1,0.05555555555555552,3
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.7142857142857143,3
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.5714285714285714,3
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.1333333333333334,3
4,gpt-4o,rule_based,Measurement & Data,1,0.05555555555555552,4
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.5714285714285715,4
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.5714285714285714,4
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.1333333333333334,4
4,gpt-4o,rule_based,Measurement & Data,0,0.7777777777777778,0
4,gpt-4o,rule_based,Number & Operations in Base Ten,1,0.0,0
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.5238095238095238,0
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.06666666666666661,0
4,gpt-4o,rule_based,Measurement & Data,0,0.7222222222222222,1
4,gpt-4o,rule_based,Number & Operations in Base Ten,1,0.07142857142857148,1
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.5238095238095238,1
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.06666666666666661,1
4,gpt-4o,rule_based,Measurement & Data,0,0.7777777777777778,2
4,gpt-4o,rule_based,Number & Operations in Base Ten,1,0.07142857142857148,2
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.5238095238095238,2
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.06666666666666661,2
4,gpt-4o,rule_based,Measurement & Data,0,0.7777777777777778,3
4,gpt-4o,rule_based,Number & Operations in Base Ten,1,0.07142857142857148,3
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.5714285714285714,3
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.06666666666666661,3
4,gpt-4o,rule_based,Measurement & Data,0,0.7777777777777778,4
4,gpt-4o,rule_based,Number & Operations in Base Ten,1,0.07142857142857148,4
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.4761904761904762,4
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.06666666666666661,4
4,gpt-4o,rule_based,Measurement & Data,1,0.1666666666666667,0
4,gpt-4o,rule_based,Number & Operations in Base Ten,1,0.0,0
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.4761904761904762,0
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.06666666666666661,0
4,gpt-4o,rule_based,Measurement & Data,1,0.1666666666666667,1
4,gpt-4o,rule_based,Number & Operations in Base Ten,1,0.0,1
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.5238095238095238,1
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.06666666666666661,1
4,gpt-4o,rule_based,Measurement & Data,1,0.11111111111111104,2
4,gpt-4o,rule_based,Number & Operations in Base Ten,1,0.07142857142857148,2
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.5238095238095238,2
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.06666666666666661,2
4,gpt-4o,rule_based,Measurement & Data,1,0.11111111111111104,3
4,gpt-4o,rule_based,Number & Operations in Base Ten,1,0.0,3
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.42857142857142855,3
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.06666666666666661,3
4,gpt-4o,rule_based,Measurement & Data,1,0.11111111111111104,4
4,gpt-4o,rule_based,Number & Operations in Base Ten,1,0.07142857142857148,4
4,gpt-4o,rule_based,Number & Operations—Fractions,0,0.5238095238095238,4
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.06666666666666661,4
4,gpt-4o,rule_based,Measurement & Data,0,0.8333333333333333,0
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.6428571428571429,0
4,gpt-4o,rule_based,Number & Operations—Fractions,1,-0.14285714285714285,0
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.1333333333333334,0
4,gpt-4o,rule_based,Measurement & Data,0,0.7777777777777778,1
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.6428571428571429,1
4,gpt-4o,rule_based,Number & Operations—Fractions,1,-0.14285714285714285,1
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.1333333333333334,1
4,gpt-4o,rule_based,Measurement & Data,0,0.7777777777777778,2
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.5,2
4,gpt-4o,rule_based,Number & Operations—Fractions,1,-0.047619047619047575,2
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.1333333333333334,2
4,gpt-4o,rule_based,Measurement & Data,0,0.7777777777777778,3
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.5714285714285715,3
4,gpt-4o,rule_based,Number & Operations—Fractions,1,-0.047619047619047575,3
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.1333333333333334,3
4,gpt-4o,rule_based,Measurement & Data,0,0.8333333333333333,4
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.7142857142857143,4
4,gpt-4o,rule_based,Number & Operations—Fractions,1,0.0,4
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.1333333333333334,4
4,gpt-4o,rule_based,Measurement & Data,1,0.22222222222222224,0
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.7142857142857143,0
4,gpt-4o,rule_based,Number & Operations—Fractions,1,-0.09523809523809527,0
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.1333333333333334,0
4,gpt-4o,rule_based,Measurement & Data,1,0.1666666666666667,1
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.7142857142857143,1
4,gpt-4o,rule_based,Number & Operations—Fractions,1,-0.09523809523809527,1
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.1333333333333334,1
4,gpt-4o,rule_based,Measurement & Data,1,0.11111111111111104,2
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.7857142857142857,2
4,gpt-4o,rule_based,Number & Operations—Fractions,1,-0.14285714285714285,2
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.1333333333333334,2
4,gpt-4o,rule_based,Measurement & Data,1,0.05555555555555552,3
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.7142857142857143,3
4,gpt-4o,rule_based,Number & Operations—Fractions,1,-0.09523809523809527,3
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.1333333333333334,3
4,gpt-4o,rule_based,Measurement & Data,1,0.11111111111111104,4
4,gpt-4o,rule_based,Number & Operations in Base Ten,0,0.7142857142857143,4
4,gpt-4o,rule_based,Number & Operations—Fractions,1,-0.047619047619047575,4
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.1333333333333334,4
4,gpt-4o,rule_based,Measurement & Data,0,0.7222222222222222,0
4,gpt-4o,rule_based,Number & Operations in Base Ten,1,0.14285714285714296,0
4,gpt-4o,rule_based,Number & Operations—Fractions,1,-0.14285714285714285,0
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.06666666666666661,0
4,gpt-4o,rule_based,Measurement & Data,0,0.8333333333333333,1
4,gpt-4o,rule_based,Number & Operations in Base Ten,1,0.21428571428571436,1
4,gpt-4o,rule_based,Number & Operations—Fractions,1,-0.047619047619047575,1
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.06666666666666661,1
4,gpt-4o,rule_based,Measurement & Data,0,0.8333333333333333,2
4,gpt-4o,rule_based,Number & Operations in Base Ten,1,0.14285714285714296,2
4,gpt-4o,rule_based,Number & Operations—Fractions,1,-0.09523809523809527,2
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.06666666666666661,2
4,gpt-4o,rule_based,Measurement & Data,0,0.7222222222222222,3
4,gpt-4o,rule_based,Number & Operations in Base Ten,1,0.14285714285714296,3
4,gpt-4o,rule_based,Number & Operations—Fractions,1,-0.09523809523809527,3
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.06666666666666661,3
4,gpt-4o,rule_based,Measurement & Data,0,0.7777777777777778,4
4,gpt-4o,rule_based,Number & Operations in Base Ten,1,0.14285714285714296,4
4,gpt-4o,rule_based,Number & Operations—Fractions,1,-0.09523809523809527,4
4,gpt-4o,rule_based,Operations & Algebraic Thinking,1,-0.06666666666666661,4
4,gpt-4o,few_shot,Measurement & Data,0,0.06666666666666662,0
4,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.5384615384615385,0
4,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,0
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.37499999999999994,0
4,gpt-4o,few_shot,Measurement & Data,1,0.0,0
4,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.23076923076923075,0
4,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,0
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.3125,0
4,gpt-4o,few_shot,Measurement & Data,1,0.0,1
4,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.23076923076923075,1
4,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,1
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.5,1
4,gpt-4o,few_shot,Measurement & Data,1,0.0,2
4,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.30769230769230776,2
4,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,2
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.43749999999999994,2
4,gpt-4o,few_shot,Measurement & Data,1,0.0,3
4,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.23076923076923075,3
4,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,3
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.3125,3
4,gpt-4o,few_shot,Measurement & Data,1,0.0,4
4,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.23076923076923075,4
4,gpt-4o,few_shot,Number & Operations—Fractions,0,-0.09999999999999991,4
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.37499999999999994,4
4,gpt-4o,few_shot,Measurement & Data,0,0.19999999999999987,0
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.15384615384615377,0
4,gpt-4o,few_shot,Number & Operations—Fractions,0,0.050000000000000086,0
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.1875,0
4,gpt-4o,few_shot,Measurement & Data,0,0.13333333333333325,1
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.15384615384615377,1
4,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,1
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.24999999999999994,1
4,gpt-4o,few_shot,Measurement & Data,0,0.13333333333333325,2
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.07692307692307698,2
4,gpt-4o,few_shot,Number & Operations—Fractions,0,0.050000000000000086,2
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.1875,2
4,gpt-4o,few_shot,Measurement & Data,0,0.19999999999999987,3
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.15384615384615377,3
4,gpt-4o,few_shot,Number & Operations—Fractions,0,-0.049999999999999954,3
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.1875,3
4,gpt-4o,few_shot,Measurement & Data,0,0.13333333333333325,4
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.15384615384615377,4
4,gpt-4o,few_shot,Number & Operations—Fractions,0,-0.049999999999999954,4
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.1875,4
4,gpt-4o,few_shot,Measurement & Data,1,0.0,0
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.07692307692307698,0
4,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,0
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.24999999999999994,0
4,gpt-4o,few_shot,Measurement & Data,1,0.0,1
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,0.0,1
4,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,1
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.24999999999999994,1
4,gpt-4o,few_shot,Measurement & Data,1,0.0,2
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.07692307692307698,2
4,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,2
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.1875,2
4,gpt-4o,few_shot,Measurement & Data,1,0.0,3
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,0.0,3
4,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,3
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.3125,3
4,gpt-4o,few_shot,Measurement & Data,1,0.0,4
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,0.0,4
4,gpt-4o,few_shot,Number & Operations—Fractions,0,0.0,4
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.3125,4
4,gpt-4o,few_shot,Measurement & Data,0,0.39999999999999997,0
4,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.23076923076923075,0
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.10000000000000003,0
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.12499999999999989,0
4,gpt-4o,few_shot,Measurement & Data,0,0.19999999999999987,1
4,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.23076923076923075,1
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.050000000000000086,1
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.062499999999999944,1
4,gpt-4o,few_shot,Measurement & Data,0,0.2666666666666666,2
4,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.23076923076923075,2
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.10000000000000003,2
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.062499999999999944,2
4,gpt-4o,few_shot,Measurement & Data,0,0.2666666666666666,3
4,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.30769230769230776,3
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.050000000000000086,3
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.062499999999999944,3
4,gpt-4o,few_shot,Measurement & Data,0,0.2666666666666666,4
4,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.23076923076923075,4
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.050000000000000086,4
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.12499999999999989,4
4,gpt-4o,few_shot,Measurement & Data,1,0.0,0
4,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.30769230769230776,0
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.050000000000000086,0
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.062499999999999944,0
4,gpt-4o,few_shot,Measurement & Data,1,0.0,1
4,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.30769230769230776,1
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.050000000000000086,1
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.062499999999999944,1
4,gpt-4o,few_shot,Measurement & Data,1,0.0,2
4,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.38461538461538464,2
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.050000000000000086,2
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.062499999999999944,2
4,gpt-4o,few_shot,Measurement & Data,1,0.0,3
4,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.23076923076923075,3
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.050000000000000086,3
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.062499999999999944,3
4,gpt-4o,few_shot,Measurement & Data,1,0.0,4
4,gpt-4o,few_shot,Number & Operations in Base Ten,0,0.15384615384615388,4
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.050000000000000086,4
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.062499999999999944,4
4,gpt-4o,few_shot,Measurement & Data,0,0.19999999999999987,0
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,0.0,0
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.0,0
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.12499999999999989,0
4,gpt-4o,few_shot,Measurement & Data,0,0.2666666666666666,1
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.07692307692307698,1
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.0,1
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.1875,1
4,gpt-4o,few_shot,Measurement & Data,0,0.2666666666666666,2
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,0.07692307692307698,2
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.0,2
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.12499999999999989,2
4,gpt-4o,few_shot,Measurement & Data,0,0.19999999999999987,3
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,0.0,3
4,gpt-4o,few_shot,Number & Operations—Fractions,1,-0.049999999999999954,3
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.12499999999999989,3
4,gpt-4o,few_shot,Measurement & Data,0,0.2666666666666666,4
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,0.07692307692307698,4
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.10000000000000003,4
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.1875,4
4,gpt-4o,few_shot,Measurement & Data,1,0.0,0
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.07692307692307698,0
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.10000000000000003,0
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.43749999999999994,0
4,gpt-4o,few_shot,Measurement & Data,1,0.0,1
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,-0.07692307692307698,1
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.15,1
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.12499999999999989,1
4,gpt-4o,few_shot,Measurement & Data,1,0.0,2
4,gpt-4o,few_shot,Number & Operations in Base Ten,1,0.0,2
4,gpt-4o,few_shot,Number & Operations—Fractions,1,0.10000000000000003,2
4,gpt-4o,few_shot,Operations & Algebraic Thinking,0,0.24999999999999994,2
